clean_id,pa_id,ps_name,mpa_party,w1_s1_treat,w1_s2_treat,s1_phone_answer,s1_answered_question,s2_phone_answer,s2_answered_question,age,income_scale,educ_years,pmln_kp_govt,knows_president,mpa_therm,mpa_party_therm,voted,mpa_therm_end,mpa_party_therm_end,voted_end,party_vote_end,accountability_prospects_index_std_end,incumbent_evaluations_index_std_end,participation_index_std_end
e1_hh16_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,49,4,8,1,1,10,10,1,9,9,1,1,-0.633452542369705,1.5663246584715171,-0.46253034818942657
e3_hh17_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H2_call,H2C_control,0,NA,NA,NA,50,3,14,1,1,6,2,1,1,1,1,2,1.803593196177185,-0.7553320512261471,0.7342664926379137
e3_hh21_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,32,2,12,2,1,9,10,1,10,9,1,1,-0.9071381489443732,1.4588318390657529,2.0622669431672063
e4_hh9_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H3_call_qs,H3C_control,0,FALSE,NA,NA,43,1,12,2,2,5,3,1,1,3,1,3,-1.067417378949703,-0.5925750313415388,2.0622669431672063
e2_hh20_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H3_call_qs,H3G_generic,0,FALSE,0,FALSE,40,3,12,2,3,4,1,1,3,2,1,2,0.7971641785904306,-0.8889391800953712,-0.46253034818942657
e1_hh3_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H2_call,H2C_control,1,NA,NA,NA,50,2,0,1,2,1,2,1,1,2,1,5,-0.9540110023803645,-1.0595551710428672,2.0622669431672063
e3_hh8_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,38,1,3,2,2,7,10,1,8,9,1,1,0.3086685712490398,1.2882158481182568,0.7342664926379137
e4_hh24_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3G_generic,0,FALSE,0,FALSE,53,1,0,1,1,4,2,1,3,1,1,2,-0.7468589189390434,-0.7775168751581633,2.0622669431672063
e4_hh11_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H3_call_qs,H3G_generic,1,TRUE,0,FALSE,30,3,12,2,2,4,2,0,3,1,1,6,-0.4535126426670193,-0.9703176900376754,2.0622669431672063
e2_hh6_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3C_control,1,TRUE,NA,NA,42,3,10,1,2,4,2,1,1,2,1,7,-0.633452542369705,-0.86675435616335506,2.0622669431672063
e4_hh3_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H1_control,NA,NA,NA,NA,NA,26,3,10,1,1,10,10,1,9,9,1,1,-0.633452542369705,1.3735238435920047,2.0622669431672063
e2_hh10_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,44,1,12,2,1,6,6,1,1,1,1,4,-1.4893794631577468,-0.9481328661056593,0.7342664926379137
e3_hh2_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H1_control,NA,NA,NA,NA,NA,48,1,0,2,1,5,3,1,1,3,1,5,0.7011928525531107,-0.785375846221051,-0.46253034818942657
e4_hh8_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3G_generic,0,FALSE,0,FALSE,53,3,0,1,2,1,1,1,2,2,1,2,-0.32267121556566236,-0.588645545810095,-0.46253034818942657
e1_hh29_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H1_control,NA,NA,NA,NA,NA,58,3,0,1,1,5,4,1,5,3,1,4,0.7971641785904306,-0.6369446792055712,-0.46253034818942657
e4_hh14_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H3_call_qs,H3C_control,1,TRUE,NA,NA,54,3,10,1,2,6,3,1,NA,NA,NA,NA,NA,NA,NA
e2_hh8_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H3_call_qs,H3C_control,0,FALSE,NA,NA,30,4,13,1,2,6,4,1,1,3,0,NA,0.7971641785904306,-0.5844340586531666,-4.645479187455013
e4_hh1_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,35,2,10,2,4,9,10,1,10,9,1,1,0.6172242788877448,1.4588318390657529,-0.46253034818942657
e3_hh6_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H1_control,NA,NA,NA,NA,NA,33,4,10,2,1,2,2,1,2,2,1,7,-0.633452542369705,-0.588645545810095,-0.46253034818942657
e3_hh25_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,41,2,10,3,4,1,2,1,2,1,1,2,0.6837578020210922,-0.8628248706319113,2.0622669431672063
e1_hh24_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,49,1,0,1,2,9,10,1,10,9,1,1,0.41007219544642387,1.651632653945265,-0.46253034818942657
e3_hh11_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H1_control,NA,NA,NA,NA,NA,59,2,10,1,2,10,9,1,9,10,1,1,0.3435386723130767,1.454902353534309,2.0622669431672063
e4_hh29_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H3_call_qs,H3R_responsive,1,FALSE,0,FALSE,30,2,12,3,2,9,10,0,10,9,1,1,-0.5669190192363577,1.651632653945265,-0.46253034818942657
e4_hh29_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H1_control,NA,NA,NA,NA,NA,40,4,40,1,2,10,10,1,NA,NA,NA,NA,NA,NA,NA
e2_hh27_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,55,2,10,2,2,10,10,1,9,9,1,1,-0.1743947379322869,1.5663246584715171,-0.46253034818942657
e1_hh16_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H1_control,NA,NA,NA,NA,NA,44,2,10,1,1,4,1,1,3,2,1,6,0.7306306554570834,-0.8889391800953712,-0.46253034818942657
e2_hh3_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H1_control,NA,NA,NA,NA,NA,38,1,0,2,2,5,3,1,5,4,1,4,-1.425071559189737,-0.36276535438375496,0.7342664926379137
e3_hh2_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3G_generic,0,FALSE,0,FALSE,50,2,10,1,3,1,1,1,2,2,1,2,1.529907589602517,-0.9742471755691192,2.0622669431672063
e4_hh15_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H1_control,NA,NA,NA,NA,NA,59,2,14,1,1,2,1,1,1,2,1,2,0.12872867154635406,-0.673953541283843,0.7342664926379137
e4_hh23_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H3_call_qs,H3R_responsive,1,FALSE,0,FALSE,30,2,11,1,2,5,4,1,5,3,1,4,-0.2932334126616895,-0.6369446792055712,-0.46253034818942657
e3_hh8_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H3_call_qs,H3R_responsive,0,FALSE,0,FALSE,59,3,8,1,1,3,3,1,4,4,1,4,0.06442076757834438,-0.6408741647370151,2.0622669431672063
e3_hh21_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H3_call_qs,H3R_responsive,1,FALSE,0,FALSE,47,2,11,1,1,4,2,1,3,1,1,6,0.713195604925065,-0.7775168751581633,2.0622669431672063
e3_hh15_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H1_control,NA,NA,NA,NA,NA,40,2,10,1,3,6,2,1,1,1,1,4,-1.2822273797164256,-1.1409336809851713,2.0622669431672063
e2_hh14_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3C_control,0,FALSE,NA,NA,52,2,10,1,2,5,2,1,1,1,1,2,1.315097588835794,-1.1409336809851713,2.0622669431672063
e3_hh29_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3R_responsive,1,FALSE,1,FALSE,29,3,12,1,1,5,1,1,1,1,1,7,0.7677263756864577,-0.9481328661056593,2.0622669431672063
e4_hh24_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H1_control,NA,NA,NA,NA,NA,27,3,5,2,1,1,5,1,2,1,1,6,-0.06098836136294851,-1.0556256855114234,-0.46253034818942657
e2_hh4_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,27,1,6,2,1,5,4,1,1,2,1,5,0.005545161770398612,-1.0595551710428672,-0.46253034818942657
e1_hh9_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3G_generic,1,FALSE,1,TRUE,60,3,0,1,2,10,9,1,9,10,1,1,-0.633452542369705,1.454902353534309,0.7342664926379137
e1_hh9_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H1_control,NA,NA,NA,NA,NA,29,4,12,1,1,4,5,1,3,5,1,4,1.0708497851650989,-0.6448036502684589,0.7342664926379137
e3_hh20_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H3_call_qs,H3C_control,0,FALSE,NA,NA,40,1,13,1,1,6,3,1,6,3,1,7,0.582354177823708,-0.3588358688523111,2.0622669431672063
e2_hh1_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H3_call_qs,H3G_generic,0,FALSE,0,FALSE,38,3,13,2,2,5,2,1,5,1,1,4,0.3086685712490398,-0.6069008842106673,0.7342664926379137
e4_hh20_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,30,3,10,1,1,4,2,1,2,2,1,5,1.2856597859318213,-0.9742471755691192,-0.46253034818942657
e1_hh12_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H3_call_qs,H3R_responsive,0,FALSE,0,FALSE,40,3,14,1,2,6,5,1,1,1,1,6,-0.2387026419002968,-1.1409336809851713,-0.46253034818942657
e1_hh19_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H1_control,NA,NA,NA,NA,NA,57,1,0,1,2,5,2,1,1,1,1,6,0.713195604925065,-0.9481328661056593,0.7342664926379137
e1_hh15_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H1_control,NA,NA,NA,NA,NA,43,3,11,1,1,5,2,1,5,1,1,4,-1.3956337562857641,-0.7997016990901794,2.0622669431672063
e3_hh30_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H1_control,NA,NA,NA,NA,NA,46,3,10,1,1,5,2,1,1,1,1,3,2.047840999847881,-0.9481328661056593,-0.46253034818942657
e1_hh30_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H1_control,NA,NA,NA,NA,NA,50,3,12,2,1,5,5,1,1,1,1,5,0.12872867154635406,-1.1409336809851713,2.0622669431672063
e4_hh12_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H1_control,NA,NA,NA,NA,NA,38,1,14,1,2,9,9,1,10,10,1,1,1.529907589602517,1.7330111638875692,0.7342664926379137
e2_hh12_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H1_control,NA,NA,NA,NA,NA,55,4,14,2,2,5,2,1,1,2,1,7,-1.6398815599564593,-1.0595551710428672,2.0622669431672063
e1_hh27_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H1_control,NA,NA,NA,NA,NA,53,2,0,2,1,5,2,1,1,1,1,2,-0.9616689197057661,-0.7553320512261471,0.7342664926379137
e1_hh5_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H1_control,NA,NA,NA,NA,NA,39,3,14,1,1,5,6,1,5,1,1,4,0.7971641785904306,-0.6069008842106673,-0.46253034818942657
e3_hh23_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H1_control,NA,NA,NA,NA,NA,25,3,11,1,1,5,5,1,1,1,1,7,-0.2932334126616895,-1.1409336809851713,0.7342664926379137
e2_hh23_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,54,2,14,2,2,10,10,1,9,9,1,1,1.4459390159371512,1.3735238435920047,-0.46253034818942657
e3_hh6_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H1_control,NA,NA,NA,NA,NA,55,2,14,1,1,8,7,1,10,7,1,1,0.03498296467437156,1.2960748191811446,0.7342664926379137
e2_hh7_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,47,3,14,2,1,6,4,1,1,2,1,5,-0.9365759518483463,-1.0595551710428672,-0.46253034818942657
e1_hh21_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3R_responsive,1,FALSE,0,FALSE,60,2,10,1,1,5,5,1,1,1,1,3,0.4395099983503967,-1.1409336809851713,2.0622669431672063
e3_hh4_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H3_call_qs,H3R_responsive,1,FALSE,0,FALSE,40,2,10,1,1,5,4,1,1,1,1,7,-0.1449569350283142,-0.7553320512261471,2.0622669431672063
e3_hh1_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H1_control,NA,NA,NA,NA,NA,40,3,10,1,1,5,2,1,1,1,1,2,2.2626510006146034,-0.9481328661056593,2.0622669431672063
e4_hh5_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H1_control,NA,NA,NA,NA,NA,53,3,10,2,2,5,5,1,1,1,1,6,-0.07842341189496692,-1.1409336809851713,-0.46253034818942657
e2_hh21_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,25,2,14,1,2,5,3,1,5,4,1,4,1.5593453925064897,-0.5555661692632671,2.0622669431672063
e3_hh26_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,47,3,11,2,1,8,9,1,10,10,1,1,2.047840999847881,1.7330111638875692,2.0622669431672063
e3_hh24_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H3_call_qs,H3R_responsive,1,FALSE,0,FALSE,37,2,0,3,3,9,10,1,10,9,1,1,0.6543199991171192,1.651632653945265,2.0622669431672063
e3_hh16_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H3_call_qs,H3G_generic,0,FALSE,0,FALSE,29,3,10,3,1,5,5,1,1,1,1,6,-0.3892047386990096,-1.1409336809851713,2.0622669431672063
e3_hh17_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H1_control,NA,NA,NA,NA,NA,35,1,0,2,3,6,3,1,1,4,1,6,-0.7642939694710619,-0.5111965213992347,2.0622669431672063
e4_hh16_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H1_control,NA,NA,NA,NA,NA,20,2,10,2,1,10,10,0,9,9,1,1,-1.2822273797164256,1.5663246584715171,2.0622669431672063
e3_hh22_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H3_call_qs,H3R_responsive,1,FALSE,0,FALSE,44,2,12,1,1,5,1,1,1,1,1,7,1.315097588835794,-1.1409336809851713,-0.46253034818942657
e1_hh29_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,43,2,14,1,1,4,1,1,3,2,1,6,-0.3892047386990096,-0.8889391800953712,2.0622669431672063
e2_hh25_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,34,2,15,1,1,4,2,0,3,1,1,4,0.08185581811036284,-0.9703176900376754,-0.46253034818942657
e3_hh7_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H3_call_qs,H3R_responsive,1,FALSE,0,FALSE,49,2,5,2,1,3,2,1,4,1,1,2,-1.1513859526150687,-0.8850096945639274,2.0622669431672063
e3_hh2_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H3_call_qs,H3R_responsive,0,FALSE,0,FALSE,35,3,16,1,2,8,9,1,10,10,1,1,0.06442076757834438,1.540210349008057,0.7342664926379137
e4_hh6_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,48,3,13,2,4,4,2,1,NA,NA,NA,NA,NA,NA,NA
e3_hh6_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H1_control,NA,NA,NA,NA,NA,47,3,13,1,2,9,9,1,10,10,1,1,-0.019547806087021107,1.540210349008057,2.0622669431672063
e1_hh26_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,24,3,14,2,1,5,5,1,1,1,1,7,0.6837578020210922,-0.9481328661056593,2.0622669431672063
e1_hh18_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,36,3,16,1,2,5,4,0,1,1,1,7,1.0708497851650989,-0.7553320512261471,0.7342664926379137
e3_hh1_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H1_control,NA,NA,NA,NA,NA,23,2,14,1,1,1,1,1,1,1,1,7,-0.2092648389963238,-1.1409336809851713,2.0622669431672063
e3_hh27_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,20,1,12,1,1,5,3,0,1,3,1,5,0.713195604925065,-0.9781766611005632,2.0622669431672063
e3_hh3_ps-7028-gps-kochiyan,PK-7,PS-7028-GPS Kochiyan,1,H1_control,NA,NA,NA,NA,NA,41,2,0,2,2,1,1,1,2,2,1,4,0.03498296467437156,-0.9742471755691192,-0.46253034818942657
e4_hh1_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,38,3,0,1,1,5,1,1,5,2,1,4,1.5593453925064897,-0.7183231891478753,2.0622669431672063
e4_hh18_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H3_call_qs,H3R_responsive,0,FALSE,0,FALSE,36,3,12,2,2,5,1,1,1,1,1,7,-0.1449569350283142,-0.9481328661056593,-0.46253034818942657
e1_hh28_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H2_call,H2C_control,0,NA,NA,NA,53,3,10,1,1,9,10,1,10,9,1,1,-1.1513859526150687,1.651632653945265,-0.46253034818942657
e4_hh10_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H2_call,H2Q_question,1,NA,0,FALSE,46,3,14,2,1,8,10,1,10,9,1,1,0.1658243917757285,1.4588318390657529,2.0622669431672063
e1_hh4_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3G_generic,0,FALSE,0,FALSE,47,1,12,1,1,5,5,1,1,1,1,7,0.09929086864238121,-1.1409336809851713,-0.46253034818942657
e3_hh18_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H2_call,H2C_control,1,NA,NA,NA,42,3,16,2,2,4,3,1,3,4,1,2,1.0708497851650989,-0.34058053045173875,-0.46253034818942657
e3_hh3_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H3_call_qs,H3C_control,0,FALSE,NA,NA,29,2,10,2,1,5,4,1,1,3,1,6,1.4165012130331784,-0.9781766611005632,-0.46253034818942657
e3_hh28_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,59,3,0,2,5,1,3,1,1,3,1,5,0.1658243917757285,-0.9781766611005632,-0.46253034818942657
e2_hh7_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H3_call_qs,H3R_responsive,0,FALSE,0,FALSE,60,3,0,1,2,6,4,1,1,2,1,5,-0.8111668229070532,-1.0595551710428672,0.7342664926379137
e2_hh12_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H1_control,NA,NA,NA,NA,NA,40,2,0,1,1,5,5,1,1,1,1,6,1.2856597859318213,-0.7553320512261471,-0.46253034818942657
e2_hh21_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,40,1,0,1,1,10,10,1,9,9,1,1,-1.8841293636271546,1.5663246584715171,-0.46253034818942657
e1_hh4_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H2_call,H2Q_question,0,NA,0,FALSE,48,2,13,1,1,8,9,1,10,10,1,1,-0.32267121556566236,1.7330111638875692,-0.46253034818942657
e3_hh14_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H3_call_qs,H3R_responsive,1,FALSE,0,FALSE,39,2,13,2,3,5,5,1,1,1,1,3,0.486382851786388,-0.7553320512261471,2.0622669431672063
e4_hh29_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H1_control,NA,NA,NA,NA,NA,29,4,0,2,2,1,1,1,2,2,1,4,0.3435386723130767,-0.9742471755691192,-0.46253034818942657
e4_hh17_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H2_call,H2Q_question,1,NA,1,TRUE,57,3,16,2,2,6,3,1,1,3,1,5,-0.04898560899099402,-0.9781766611005632,2.0622669431672063
e3_hh12_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H1_control,NA,NA,NA,NA,NA,30,2,13,4,3,6,5,1,1,5,1,4,-0.8111668229070532,-0.8154196412159549,0.7342664926379137
e4_hh3_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H2_call,H2Q_question,1,NA,1,FALSE,44,3,10,1,2,5,3,1,5,4,1,4,-1.1219481497110957,-0.5555661692632671,-0.46253034818942657
e2_hh28_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H1_control,NA,NA,NA,NA,NA,20,3,12,2,1,5,2,0,1,1,1,3,0.814599229122449,-1.1409336809851713,2.0622669431672063
e2_hh20_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H3_call_qs,H3R_responsive,0,FALSE,0,FALSE,30,3,13,1,2,5,3,1,1,4,1,6,0.06442076757834438,-0.7039973362787469,2.0622669431672063
e3_hh25_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H2_call,H2Q_question,0,NA,0,FALSE,44,3,15,1,2,10,9,1,9,10,0,NA,0.5234785720157623,1.0518808889605868,-3.448682346627672
e1_hh14_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H2_call,H2C_control,1,NA,NA,NA,51,4,0,2,1,2,2,1,1,1,1,4,-0.19182978846430543,-1.1409336809851713,0.7342664926379137
e3_hh3_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H1_control,NA,NA,NA,NA,NA,46,3,0,1,3,5,2,1,1,1,1,6,1.5593453925064897,-0.7553320512261471,2.0622669431672063
e1_hh1_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,39,3,11,1,1,1,6,1,2,1,1,6,-0.7468589189390434,-0.8628248706319113,0.7342664926379137
e3_hh20_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,55,3,14,2,2,4,4,1,3,3,1,4,0.1658243917757285,-0.614759855273555,-0.46253034818942657
e3_hh7_ps-7047-ghs-mathra,PK-7,PS-7047-GHS Mathra,1,H3_call_qs,H3G_generic,1,FALSE,0,FALSE,43,3,0,2,2,5,2,1,5,1,1,4,-0.32267121556566236,-0.7997016990901794,-0.46253034818942657
e2_hh4_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H1_control,NA,NA,NA,NA,NA,60,1,0,1,1,4,4,1,3,3,1,4,0.06442076757834438,-0.8075606701530672,0.7342664926379137
e2_hh15_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H3_call_qs,H3R_responsive,1,FALSE,1,FALSE,62,2,0,2,1,5,3,1,1,3,1,5,-1.6398815599564593,-0.9781766611005632,-0.46253034818942657
e2_hh23_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,31,3,7,1,1,9,8,1,10,8,1,1,0.7677263756864577,1.3774533291234485,2.0622669431672063
e2_hh29_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H3_call_qs,H3G_generic,1,FALSE,1,TRUE,46,2,4,1,2,5,3,1,1,4,1,6,1.041411982261126,-0.5111965213992347,2.0622669431672063
e3_hh21_ps-7066-gps-mulazai,PK-7,PS-7066-GPS MulaZai,1,H2_call,H2C_control,1,NA,NA,NA,21,3,13,2,1,8,10,0,10,9,1,1,0.09929086864238121,1.651632653945265,-0.46253034818942657
e2_hh28_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H1_control,NA,NA,NA,NA,NA,39,1,16,1,1,1,2,1,1,2,1,5,-0.24636055922569816,-1.0595551710428672,-0.46253034818942657
e1_hh25_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H3_call_qs,H3R_responsive,1,FALSE,0,FALSE,59,3,12,2,1,5,3,1,1,3,1,7,-0.7468589189390434,-0.9781766611005632,2.0622669431672063
e1_hh20_ps-7076-gps-darmangi,PK-7,PS-7076-GPS Darmangi,1,H1_control,NA,NA,NA,NA,NA,54,3,14,2,1,6,1,1,1,2,1,6,-1.264792329184407,-1.0595551710428672,2.0622669431672063
e4_hh17_ps-7026-gps-gara-tajak,PK-7,PS-7026-GPS-Gara Tajak,1,H3_call_qs,H3R_responsive,1,FALSE,1,TRUE,25,3,8,2,3,6,4,1,1,3,1,6,-2.3180942002071525,-0.9781766611005632,2.0622669431672063
e4_hh11_ps-7065-gps-pathwar-payan,PK-7,PS-7065-GPS-Pathwar Payan,1,H3_call_qs,H3C_control,1,FALSE,NA,NA,40,3,12,1,2,9,9,1,10,10,1,1,0.1658243917757285,1.7330111638875692,2.0622669431672063
